humidity,longitude,latitude,date,temperature,precipitation,wind_speed,fire
0.007139055,-118.0,34.5,2015-08-12,291.8689,0.0,4.2360654,0.0
0.0048665553,-117.5,34.5,2015-08-12,292.2566,0.0,4.178236,0.0
0.004617805,-117.0,34.5,2015-08-12,298.17395,0.0,4.3211718,0.0
0.0053428053,-116.5,34.5,2015-08-12,300.72552,0.0,0.0,0.0
0.0066565545,-116.0,34.5,2015-08-12,305.59955,0.0,4.256705,0.0
0.008626556,-115.5,34.5,2015-08-12,311.09937,0.0,4.8876023,0.0
0.0085740555,-115.0,34.5,2015-08-12,310.90292,0.0,4.3964686,0.0
0.010231555,-120.5,35.0,2015-08-12,291.1274,0.0,5.3340397,0.0
0.008155305,-120.0,35.0,2015-08-12,293.76514,0.0,4.4336257,0.0
0.0064103045,-119.5,35.0,2015-08-12,295.85944,0.0,3.1251342,0.0
0.0058378056,-119.0,35.0,2015-08-12,290.10373,0.0,3.4109898,0.0
0.004887805,-118.5,35.0,2015-08-12,297.11078,1.3223269,0.0,0.0
0.0049615554,-118.0,35.0,2015-08-12,299.35492,0.69935125,5.024975,0.0
0.005051555,-117.5,35.0,2015-08-12,301.14627,0.0,4.824421,0.0
0.004889055,-117.0,35.0,2015-08-12,303.6751,0.0,5.1299396,0.0
0.0048928047,-116.5,35.0,2015-08-12,306.13907,0.0,0.0,0.0
0.0058615548,-116.0,35.0,2015-08-12,308.88373,0.0018440229,4.4313474,0.0
0.007854055,-115.5,35.0,2015-08-12,306.33615,0.0,5.193813,0.0
0.008040305,-115.0,35.0,2015-08-12,308.34717,0.0,4.2805195,0.0
0.008756556,-120.5,35.5,2015-08-12,291.9524,0.0,4.581774,0.0
0.0074115554,-120.0,35.5,2015-08-12,297.4663,0.0,4.491134,0.0
0.0066515547,-119.5,35.5,2015-08-12,300.43796,0.0,4.9822583,0.0
0.006860305,-119.0,35.5,2015-08-12,301.4199,0.0,3.6649714,0.0
0.006331555,-118.5,35.5,2015-08-12,299.99597,0.19736223,0.0,0.0
0.005204055,-118.0,35.5,2015-08-12,299.86667,0.0,4.617637,0.0
0.005384055,-117.5,35.5,2015-08-12,303.44824,0.0,4.558163,0.0
0.0057765553,-117.0,35.5,2015-08-12,305.85928,0.0,5.0092444,0.0
0.0056840554,-116.5,35.5,2015-08-12,306.63507,0.0,0.0,0.0
0.005455305,-116.0,35.5,2015-08-12,311.1853,0.0,4.9373717,0.0
0.007800305,-115.5,35.5,2015-08-12,306.45914,0.0,5.180304,0.0
0.009464055,-115.0,35.5,2015-08-12,306.62604,0.0,0.0,0.0
0.0075528054,-121.0,36.0,2015-08-12,294.2314,0.0,4.4572105,0.0
0.0076490557,-120.5,36.0,2015-08-12,294.89978,0.0,4.6360893,0.0
0.0073290546,-120.0,36.0,2015-08-12,300.9468,0.0,4.578908,0.0
0.006114055,-119.5,36.0,2015-08-12,301.9465,0.0,4.4086537,0.0
0.0060940553,-119.0,36.0,2015-08-12,301.104,0.0,3.6664417,0.0
0.006279055,-118.5,36.0,2015-08-12,293.44855,0.0,0.0,0.0
0.005024055,-118.0,36.0,2015-08-12,295.4646,0.0,4.315062,0.0
0.0049978048,-117.5,36.0,2015-08-12,303.61526,0.0,4.431334,0.0
0.005319055,-117.0,36.0,2015-08-12,309.8225,0.0,4.310345,0.0
0.0055190553,-116.5,36.0,2015-08-12,312.6839,0.0,0.0,0.0
0.007541555,-116.0,36.0,2015-08-12,310.01056,0.0,5.401055,0.0
0.0073965555,-121.5,36.5,2015-08-12,289.01053,0.0,0.0,0.0
0.0064153047,-121.0,36.5,2015-08-12,294.51184,0.0,4.012415,0.0
0.0064890548,-120.5,36.5,2015-08-12,293.94296,0.0,4.304482,0.0
0.005807805,-120.0,36.5,2015-08-12,302.1599,0.0,4.361692,0.0
0.0056565553,-119.5,36.5,2015-08-12,302.6856,0.0,3.383873,0.0
0.005631555,-119.0,36.5,2015-08-12,301.2015,0.0,3.9049282,0.0
0.0057178047,-118.5,36.5,2015-08-12,287.40137,0.0,0.0,1.0
0.004729055,-118.0,36.5,2015-08-12,292.62244,0.0,4.7298946,0.0
0.004480305,-117.5,36.5,2015-08-12,298.3802,0.0,4.4687176,0.0
0.005261555,-117.0,36.5,2015-08-12,304.49768,0.0,5.088177,0.0
0.006289055,-116.5,36.5,2015-08-12,307.826,0.0,0.0,0.0
0.007715305,-121.5,37.0,2015-08-12,291.09293,0.0,0.0,0.0
0.0068828054,-121.0,37.0,2015-08-12,294.6348,0.0,4.79398,0.0
0.006195305,-120.5,37.0,2015-08-12,299.92996,0.0,5.3370667,0.0
0.006070305,-120.0,37.0,2015-08-12,300.5258,0.0,4.158955,0.0
0.005262805,-119.5,37.0,2015-08-12,301.49152,0.0,4.1089425,0.0
0.0047403052,-119.0,37.0,2015-08-12,295.02197,0.0,4.3653355,1.0
0.004417805,-118.5,37.0,2015-08-12,286.8391,0.0,0.0,0.0
0.0036903052,-118.0,37.0,2015-08-12,297.26898,0.0,4.5980134,0.0
0.0037953048,-117.5,37.0,2015-08-12,299.39594,0.0,5.2485805,0.0
0.004767805,-117.0,37.0,2015-08-12,303.50534,0.0,0.0,0.0
0.008154056,-122.0,37.5,2015-08-12,293.9948,0.0,4.9186788,0.0
0.006620305,-121.5,37.5,2015-08-12,290.56796,0.0,0.0,0.0
0.006155305,-121.0,37.5,2015-08-12,300.00174,0.0,4.965504,0.0
0.0062490553,-120.5,37.5,2015-08-12,300.52408,0.0,4.9825,0.0
0.005670305,-120.0,37.5,2015-08-12,299.91287,0.0,4.4123063,0.0
0.0042115552,-119.5,37.5,2015-08-12,295.3755,0.0,4.6855736,0.0
0.003856555,-119.0,37.5,2015-08-12,289.23724,0.0,4.940044,0.0
0.003867805,-118.5,37.5,2015-08-12,289.85522,0.0,0.0,0.0
0.0035115553,-118.0,37.5,2015-08-12,294.62042,0.0,5.744493,0.0
0.008946555,-122.0,38.0,2015-08-12,291.07422,0.0,6.1141944,0.0
0.007316555,-121.5,38.0,2015-08-12,296.47247,0.0,0.0,0.0
0.0069290553,-121.0,38.0,2015-08-12,298.9833,0.0,5.228267,0.0
0.0062590553,-120.5,38.0,2015-08-12,298.6583,0.0,4.4516435,0.0
0.0048615555,-120.0,38.0,2015-08-12,293.70865,0.0,4.972291,0.0
0.003547805,-119.5,38.0,2015-08-12,289.079,0.0,5.6009636,0.0
0.0030515548,-119.0,38.0,2015-08-12,289.16354,0.036903072,5.402235,0.0
0.003406555,-118.5,38.0,2015-08-12,294.29755,0.0,0.0,0.0
0.007591555,-122.5,38.5,2015-08-12,291.70282,0.0,5.5514703,0.0
0.007421555,-122.0,38.5,2015-08-12,293.10272,0.0,6.3067374,0.0
0.007102805,-121.5,38.5,2015-08-12,297.68594,0.0,0.0,0.0
0.006742805,-121.0,38.5,2015-08-12,297.9961,0.0,5.1498556,0.0
0.0057028052,-120.5,38.5,2015-08-12,294.6619,0.0,4.289129,0.0
0.0044628046,-120.0,38.5,2015-08-12,288.9195,0.0,5.1254115,0.0
0.003657805,-119.5,38.5,2015-08-12,286.12067,0.0,5.3553452,0.0
0.0032015552,-119.0,38.5,2015-08-12,293.89624,0.0,0.0,0.0
0.008215304,-123.5,39.0,2015-08-12,288.60577,0.0,0.0,0.0
0.0067328056,-123.0,39.0,2015-08-12,291.73065,0.0,3.9307053,0.0
0.006312805,-122.5,39.0,2015-08-12,292.99646,0.0,6.229952,1.0
0.006082805,-122.0,39.0,2015-08-12,296.72226,0.0,6.2368255,0.0
0.006166555,-121.5,39.0,2015-08-12,299.1887,0.0,0.0,0.0
0.0054728054,-121.0,39.0,2015-08-12,296.4682,0.0,5.3088355,0.0
0.0047815554,-120.5,39.0,2015-08-12,292.87457,0.0,4.4914193,0.0
0.0046178047,-120.0,39.0,2015-08-12,286.81308,0.0,0.0,0.0
0.0074503054,-123.5,39.5,2015-08-12,289.43118,0.0,0.0,0.0
0.006064055,-123.0,39.5,2015-08-12,290.8567,0.0,3.8244298,0.0
0.005281555,-122.5,39.5,2015-08-12,291.02313,0.0,5.50848,0.0
0.0055003054,-122.0,39.5,2015-08-12,299.2233,0.0,7.09473,1.0
0.0053440547,-121.5,39.5,2015-08-12,300.09753,0.0,0.0,0.0
0.004580305,-121.0,39.5,2015-08-12,294.53674,0.0,5.5195622,0.0
0.004494055,-120.5,39.5,2015-08-12,289.23508,0.0,4.565058,0.0
0.004479055,-120.0,39.5,2015-08-12,290.26865,0.0,0.0,0.0
0.0072603053,-123.5,40.0,2015-08-12,289.21866,0.0,0.0,0.0
0.005446555,-123.0,40.0,2015-08-12,290.85287,0.0,3.6956491,0.0
0.0041040545,-122.5,40.0,2015-08-12,292.92984,0.0,5.4256425,0.0
0.004676555,-122.0,40.0,2015-08-12,297.91058,0.024894804,8.423617,0.0
0.004795305,-121.5,40.0,2015-08-12,294.36823,0.0,0.0,0.0
0.0049540554,-121.0,40.0,2015-08-12,288.9413,0.0,5.081886,0.0
0.004802805,-120.5,40.0,2015-08-12,290.60565,0.0,4.5911674,0.0
0.004511555,-120.0,40.0,2015-08-12,294.9642,0.0,4.6647267,0.0
0.007986555,-124.0,40.5,2015-08-12,289.30673,5.5139527,3.5141685,0.0
0.0063140546,-123.5,40.5,2015-08-12,289.163,0.0,0.0,1.0
0.0050065545,-123.0,40.5,2015-08-12,289.9771,0.0,3.8376646,1.0
0.004490305,-122.5,40.5,2015-08-12,296.90247,0.0,4.871694,0.0
0.0049503054,-122.0,40.5,2015-08-12,298.4831,0.019493721,6.73374,0.0
0.005081555,-121.5,40.5,2015-08-12,289.82678,0.0,0.0,0.0
0.004507805,-121.0,40.5,2015-08-12,289.4216,0.0,5.366892,0.0
0.004055305,-120.5,40.5,2015-08-12,292.8417,0.0,4.5265403,0.0
0.0043640547,-120.0,40.5,2015-08-12,297.93585,0.0,4.5758176,0.0
0.009017805,-124.0,41.0,2015-08-12,289.9562,0.0,3.1471424,0.0
0.0063165557,-123.5,41.0,2015-08-12,289.93918,0.0,0.0,1.0
0.0047153053,-123.0,41.0,2015-08-12,289.59326,0.0,4.251952,0.0
0.004455305,-122.5,41.0,2015-08-12,291.67426,0.0,4.3001475,0.0
0.005081555,-122.0,41.0,2015-08-12,294.97232,0.0,4.1399913,0.0
0.005502805,-121.5,41.0,2015-08-12,293.2556,0.0,0.0,0.0
0.004597805,-121.0,41.0,2015-08-12,291.2637,0.0,4.9450803,0.0
0.0042078053,-120.5,41.0,2015-08-12,293.34738,0.0,4.4936166,0.0
0.004159055,-120.0,41.0,2015-08-12,294.92395,0.0,4.8818707,0.0
0.007554055,-123.5,41.5,2015-08-12,289.91022,0.0,0.0,1.0
0.005052805,-123.0,41.5,2015-08-12,288.96625,0.0,3.5857246,0.0
0.003896555,-122.5,41.5,2015-08-12,289.50137,0.0,4.879164,0.0
0.004599055,-122.0,41.5,2015-08-12,288.31027,0.05821808,5.1017714,0.0
0.0053803055,-121.5,41.5,2015-08-12,291.87256,0.0,0.0,0.0
0.005142805,-121.0,41.5,2015-08-12,292.99112,0.022994582,4.9153438,0.0
0.0048353053,-120.5,41.5,2015-08-12,295.48682,0.02,4.3877473,0.0
0.004702805,-120.0,41.5,2015-08-12,294.48157,0.0,4.510548,0.0
0.009210304,-124.0,42.0,2015-08-12,289.52505,0.0,0.0,0.0
0.008607806,-123.5,42.0,2015-08-12,288.21637,0.0,0.0,0.0
0.0062065553,-123.0,42.0,2015-08-12,291.7672,0.0,3.4791,0.0
0.004657805,-122.5,42.0,2015-08-12,293.79794,0.011572881,3.78923,0.0
0.004485305,-122.0,42.0,2015-08-12,292.01923,0.37830022,4.9529324,0.0
0.0046740556,-121.5,42.0,2015-08-12,294.17477,0.0,0.0,0.0
0.004932805,-121.0,42.0,2015-08-12,294.8076,0.010706667,0.0,0.0
0.0050615547,-120.5,42.0,2015-08-12,294.4409,0.0,0.0,0.0
0.004661555,-120.0,42.0,2015-08-12,294.16855,0.0,0.0,0.0
0.01205351,-117.0,32.5,2015-08-13,299.83078,0.0,0.0,0.0
0.009654761,-116.5,32.5,2015-08-13,302.6514,0.0,0.0,0.0
0.0094135115,-116.0,32.5,2015-08-13,306.33987,0.0,0.0,0.0
0.01162851,-117.0,33.0,2015-08-13,300.72565,0.0,4.1404605,0.0
0.00966726,-116.5,33.0,2015-08-13,302.486,0.0,0.0,0.0
0.008254761,-116.0,33.0,2015-08-13,310.62268,0.0,4.1192164,0.0
0.00888601,-115.5,33.0,2015-08-13,313.75995,0.0,3.7820017,0.0
0.00879726,-115.0,33.0,2015-08-13,313.7789,0.0,3.344518,0.0
0.00961601,-117.0,33.5,2015-08-13,302.10706,0.0,3.2998552,0.0
0.010034761,-116.5,33.5,2015-08-13,301.87866,0.0,0.0,0.0
0.00875226,-116.0,33.5,2015-08-13,310.85815,0.0,3.7804594,0.0
0.010097261,-115.5,33.5,2015-08-13,314.83554,0.0,3.7003832,0.0
0.010259761,-115.0,33.5,2015-08-13,314.4581,0.0,3.6270244,0.0
0.010591011,-118.0,34.0,2015-08-13,300.1139,0.0,4.0243134,0.0
0.0088710105,-117.5,34.0,2015-08-13,301.89038,0.0,3.500253,0.0
0.0076447604,-117.0,34.0,2015-08-13,304.08136,0.0,3.5398595,0.0
0.00820351,-116.5,34.0,2015-08-13,304.81174,0.0,0.0,0.0
0.00822476,-116.0,34.0,2015-08-13,306.26688,0.0,4.2514987,0.0
0.00979101,-115.5,34.0,2015-08-13,312.41025,0.00041287555,4.1865263,0.0
0.010379761,-115.0,34.0,2015-08-13,315.25723,1.528008e-07,3.6050968,0.0
0.00764726,-119.0,34.5,2015-08-13,293.87186,0.0,5.921532,0.0
0.0063610105,-118.5,34.5,2015-08-13,297.9786,0.0,0.0,0.0
0.0063222605,-118.0,34.5,2015-08-13,295.664,0.0,5.262573,0.0
0.0058822604,-117.5,34.5,2015-08-13,295.36404,0.0067351544,4.3299694,0.0
0.0057347603,-117.0,34.5,2015-08-13,300.1674,0.023524044,4.1202264,0.0
0.0066560106,-116.5,34.5,2015-08-13,302.08475,0.040579945,0.0,0.0
0.0075247604,-116.0,34.5,2015-08-13,307.9331,0.0,4.6766887,0.0
0.00944976,-115.5,34.5,2015-08-13,313.8232,0.0,4.303902,0.0
0.010159761,-115.0,34.5,2015-08-13,313.51562,0.0,3.7372916,0.0
0.010722261,-120.5,35.0,2015-08-13,291.80917,0.0,6.2265677,0.0
0.00820851,-120.0,35.0,2015-08-13,295.1394,0.0,5.3488193,0.0
0.00587476,-119.5,35.0,2015-08-13,297.2482,0.0,4.20638,0.0
0.0058447607,-119.0,35.0,2015-08-13,291.6941,0.0,3.7873566,0.0
0.00486476,-118.5,35.0,2015-08-13,299.1359,0.24367811,0.0,0.0
0.0040460103,-118.0,35.0,2015-08-13,302.9259,0.28471088,5.649288,0.0
0.0037472607,-117.5,35.0,2015-08-13,304.57428,0.08012986,4.8470726,0.0
0.0043822606,-117.0,35.0,2015-08-13,306.82123,0.003344155,4.598579,0.0
0.00486226,-116.5,35.0,2015-08-13,308.48953,0.0027391862,0.0,0.0
0.0072022607,-116.0,35.0,2015-08-13,311.41632,0.0007707033,4.4729066,0.0
0.009607261,-115.5,35.0,2015-08-13,308.6697,0.0,4.158067,0.0
0.00933976,-115.0,35.0,2015-08-13,310.51224,0.0,3.494632,0.0
0.009157261,-120.5,35.5,2015-08-13,293.53378,0.0,5.1448064,0.0
0.00742851,-120.0,35.5,2015-08-13,299.15958,0.0,4.9727807,0.0
0.0067210104,-119.5,35.5,2015-08-13,300.95197,0.0,5.858528,0.0
0.0066997604,-119.0,35.5,2015-08-13,302.17072,0.0,3.510691,0.0
0.005649761,-118.5,35.5,2015-08-13,301.25592,0.0,0.0,0.0
0.00414601,-118.0,35.5,2015-08-13,302.5857,0.02,4.7167172,0.0
0.0043872604,-117.5,35.5,2015-08-13,306.14062,0.28016663,4.1315513,0.0
0.0058622602,-117.0,35.5,2015-08-13,308.2817,0.04218911,4.151939,0.0
0.006344761,-116.5,35.5,2015-08-13,308.37906,0.4243288,0.0,0.0
0.0072610104,-116.0,35.5,2015-08-13,313.18726,0.0,4.570868,0.0
0.009208511,-115.5,35.5,2015-08-13,308.46503,0.0,4.3849006,0.0
0.00931851,-115.0,35.5,2015-08-13,308.39786,0.58164614,0.0,0.0
0.008308511,-121.0,36.0,2015-08-13,295.64807,0.0,5.2963853,0.0
0.00781601,-120.5,36.0,2015-08-13,296.67587,0.0,5.2121987,0.0
0.0072035105,-120.0,36.0,2015-08-13,302.14462,0.0,5.392571,0.0
0.00670976,-119.5,36.0,2015-08-13,302.62625,0.0,5.2216096,0.0
0.006544761,-119.0,36.0,2015-08-13,301.88028,0.0,3.6892445,0.0
0.0056197606,-118.5,36.0,2015-08-13,295.3023,0.0,0.0,0.0
0.00433976,-118.0,36.0,2015-08-13,297.7908,0.0,4.023813,0.0
0.0055660103,-117.5,36.0,2015-08-13,306.16882,0.06079649,4.1352415,0.0
0.0072510103,-117.0,36.0,2015-08-13,312.084,0.04519657,4.141064,0.0
0.0076210108,-116.5,36.0,2015-08-13,314.49304,0.0,0.0,0.0
0.008994761,-116.0,36.0,2015-08-13,311.8916,0.0,5.229935,0.0
0.00871101,-121.5,36.5,2015-08-13,289.9539,0.0,0.0,0.0
0.00786351,-121.0,36.5,2015-08-13,295.47052,0.0,4.65232,0.0
0.0075047603,-120.5,36.5,2015-08-13,294.95715,0.0,5.035627,0.0
0.0068760104,-120.0,36.5,2015-08-13,302.63492,0.0,5.5623384,0.0
0.00685726,-119.5,36.5,2015-08-13,303.3273,0.0029586223,3.922043,0.0
0.0058972607,-119.0,36.5,2015-08-13,302.14282,0.0,4.059336,0.0
0.0052860104,-118.5,36.5,2015-08-13,288.89658,0.0,0.0,1.0
0.0051197605,-118.0,36.5,2015-08-13,294.87796,0.15104513,4.6436706,0.0
0.0061372602,-117.5,36.5,2015-08-13,300.89865,0.09523605,4.804572,0.0
0.0074747605,-117.0,36.5,2015-08-13,306.61313,0.0,5.4692,0.0
0.00767101,-116.5,36.5,2015-08-13,309.51633,0.07944136,0.0,0.0
0.0089135105,-121.5,37.0,2015-08-13,292.13763,0.0,0.0,0.0
0.00854226,-121.0,37.0,2015-08-13,295.42102,0.0,5.2871623,0.0
0.00787726,-120.5,37.0,2015-08-13,300.73526,0.0,5.8259816,0.0
0.0076422608,-120.0,37.0,2015-08-13,301.07855,0.0,4.313249,0.0
0.0052810106,-119.5,37.0,2015-08-13,301.99548,0.0,4.3020396,0.0
0.0037060103,-119.0,37.0,2015-08-13,296.54553,0.0,4.371858,1.0
0.004656011,-118.5,37.0,2015-08-13,288.37997,0.28570402,0.0,0.0
0.004736011,-118.0,37.0,2015-08-13,299.29694,0.15713657,4.6614947,0.0
0.0067085107,-117.5,37.0,2015-08-13,301.4073,0.0,5.7047462,0.0
0.007596011,-117.0,37.0,2015-08-13,305.31903,0.0,0.0,0.0
0.00954351,-122.0,37.5,2015-08-13,295.09644,0.0,5.368322,0.0
0.00810351,-121.5,37.5,2015-08-13,291.5,0.0,0.0,0.0
0.0078110103,-121.0,37.5,2015-08-13,300.82297,0.0,5.4227815,0.0
0.008098511,-120.5,37.5,2015-08-13,301.15265,0.0,5.0804167,0.0
0.006219761,-120.0,37.5,2015-08-13,300.31342,0.0,4.554843,0.0
0.0032560104,-119.5,37.5,2015-08-13,296.47485,0.0,5.0636725,0.0
0.0037435107,-119.0,37.5,2015-08-13,290.5995,0.0,5.2106113,0.0
0.0041435105,-118.5,37.5,2015-08-13,291.08157,0.060449705,0.0,0.0
0.0055247606,-118.0,37.5,2015-08-13,296.2136,0.044688184,5.9625316,0.0
0.010297259,-122.0,38.0,2015-08-13,292.21564,0.0,6.555383,0.0
0.008996011,-121.5,38.0,2015-08-13,297.24524,0.0,0.0,1.0
0.00872601,-121.0,38.0,2015-08-13,299.64325,0.011201633,5.7693,0.0
0.0076585105,-120.5,38.0,2015-08-13,299.32495,0.0,4.607471,0.0
0.0043685106,-120.0,38.0,2015-08-13,294.5943,0.0,5.34444,0.0
0.0030097603,-119.5,38.0,2015-08-13,290.50467,0.0,6.1202283,1.0
0.0029585105,-119.0,38.0,2015-08-13,290.04462,0.02662051,5.5330505,0.0
0.0038360108,-118.5,38.0,2015-08-13,295.56558,0.0,0.0,0.0
0.008888511,-122.5,38.5,2015-08-13,292.30136,0.0,5.8666706,0.0
0.00884351,-122.0,38.5,2015-08-13,293.7324,0.0,6.541855,0.0
0.008504761,-121.5,38.5,2015-08-13,298.3105,0.0,0.0,0.0
0.00829476,-121.0,38.5,2015-08-13,298.44907,0.0,5.210153,0.0
0.0059322603,-120.5,38.5,2015-08-13,295.34586,0.0,4.5272517,0.0
0.0032697604,-120.0,38.5,2015-08-13,290.30396,0.0,5.924154,0.0
0.0030472605,-119.5,38.5,2015-08-13,287.64517,0.0,6.104147,0.0
0.0028410107,-119.0,38.5,2015-08-13,294.68573,0.0,0.0,0.0
0.00919726,-123.5,39.0,2015-08-13,288.68344,0.0,0.0,0.0
0.00789976,-123.0,39.0,2015-08-13,291.79614,0.0,3.9698813,0.0
0.0073835105,-122.5,39.0,2015-08-13,293.39084,0.0,6.466535,0.0
0.00691851,-122.0,39.0,2015-08-13,297.1647,0.0,6.1641026,0.0
0.0072485106,-121.5,39.0,2015-08-13,299.30008,0.0,0.0,0.0
0.0065460103,-121.0,39.0,2015-08-13,296.73294,0.0,4.6941376,0.0
0.0047435104,-120.5,39.0,2015-08-13,293.96484,0.0,4.463084,0.0
0.0038335102,-120.0,39.0,2015-08-13,288.46323,0.0,0.0,0.0
0.00861476,-123.5,39.5,2015-08-13,289.67245,0.0,0.0,0.0
0.0070372606,-123.0,39.5,2015-08-13,291.2745,0.0,3.660794,0.0
0.0059847604,-122.5,39.5,2015-08-13,292.0918,0.0,5.660969,0.0
0.0064072604,-122.0,39.5,2015-08-13,299.3441,0.0,6.4200244,0.0
0.0061047603,-121.5,39.5,2015-08-13,300.00555,0.0,0.0,0.0
0.0052910107,-121.0,39.5,2015-08-13,294.7913,0.0,4.9106565,0.0
0.004296011,-120.5,39.5,2015-08-13,290.0572,0.0,4.546611,0.0
0.0039247605,-120.0,39.5,2015-08-13,291.9219,0.0,0.0,0.0
0.00830851,-123.5,40.0,2015-08-13,288.78168,0.0,0.0,0.0
0.0062635103,-123.0,40.0,2015-08-13,290.78522,0.0,3.487549,0.0
0.0046460107,-122.5,40.0,2015-08-13,293.5253,0.0,5.347509,0.0
0.0053622606,-122.0,40.0,2015-08-13,298.2306,0.0,7.788805,0.0
0.0053897602,-121.5,40.0,2015-08-13,294.60178,0.0,0.0,0.0
0.0053147604,-121.0,40.0,2015-08-13,289.36456,0.0,4.728022,0.0
0.0047272607,-120.5,40.0,2015-08-13,291.45474,0.0,4.6403985,0.0
0.003957261,-120.0,40.0,2015-08-13,295.6853,0.0,4.947385,0.0
0.00839226,-124.0,40.5,2015-08-13,288.86877,0.10933693,3.5489056,0.0
0.0069960104,-123.5,40.5,2015-08-13,289.16055,0.0,0.0,1.0
0.0054560103,-123.0,40.5,2015-08-13,290.29358,0.0,3.743245,1.0
0.004739761,-122.5,40.5,2015-08-13,297.0817,0.0,4.9767265,0.0
0.0052797603,-122.0,40.5,2015-08-13,298.73557,0.0,6.57065,0.0
0.0054010106,-121.5,40.5,2015-08-13,290.07498,0.0,0.0,0.0
0.0043810103,-121.0,40.5,2015-08-13,289.86856,0.0,5.2641206,0.0
0.0037647604,-120.5,40.5,2015-08-13,293.55255,0.0,4.9196706,0.0
0.0033810106,-120.0,40.5,2015-08-13,298.34775,0.0,4.9835796,0.0
0.00891226,-124.0,41.0,2015-08-13,289.1561,0.0,3.2607985,0.0
0.00665351,-123.5,41.0,2015-08-13,289.7452,0.0,0.0,1.0
0.005182261,-123.0,41.0,2015-08-13,289.7201,0.0,4.2566676,0.0
0.00474976,-122.5,41.0,2015-08-13,292.17227,0.0,4.470822,0.0
0.00506601,-122.0,41.0,2015-08-13,295.55432,0.0,4.4081726,0.0
0.0054297606,-121.5,41.0,2015-08-13,293.7431,0.0,0.0,0.0
0.0043847603,-121.0,41.0,2015-08-13,291.8335,0.0,5.288651,0.0
0.0033635104,-120.5,41.0,2015-08-13,293.57907,0.0,4.989601,0.0
0.0031397608,-120.0,41.0,2015-08-13,295.44714,0.0,4.6803775,0.0
0.007398511,-123.5,41.5,2015-08-13,289.68576,0.0,0.0,0.0
0.005342261,-123.0,41.5,2015-08-13,288.96536,0.0,3.7540922,0.0
0.0045347605,-122.5,41.5,2015-08-13,289.9743,0.03400772,5.1539755,0.0
0.0049685105,-122.0,41.5,2015-08-13,288.60638,0.119027026,5.0374703,0.0
0.0047335103,-121.5,41.5,2015-08-13,292.2193,0.0,0.0,0.0
0.0042997603,-121.0,41.5,2015-08-13,293.49283,0.0,5.287311,0.0
0.0039372607,-120.5,41.5,2015-08-13,295.82504,0.0,4.9471536,0.0
0.0038247602,-120.0,41.5,2015-08-13,295.1241,0.0,4.338049,0.0
0.00830851,-124.0,42.0,2015-08-13,289.2385,0.0,0.0,0.0
0.0076772603,-123.5,42.0,2015-08-13,287.7489,0.0007857911,0.0,0.0
0.005557261,-123.0,42.0,2015-08-13,291.55002,0.0,2.977095,0.0
0.0045522605,-122.5,42.0,2015-08-13,293.72137,0.0,4.090302,0.0
0.0043097604,-122.0,42.0,2015-08-13,291.88962,0.0,5.131936,0.0
0.0044610105,-121.5,42.0,2015-08-13,294.17505,0.0,0.0,0.0
0.0042510107,-121.0,42.0,2015-08-13,294.92548,0.10743586,0.0,0.0
0.00421976,-120.5,42.0,2015-08-13,294.81866,0.0,0.0,0.0
0.0038297605,-120.0,42.0,2015-08-13,294.78445,0.0,0.0,0.0
0.012535345,-117.0,32.5,2015-08-07,298.60495,0.0,0.0,0.0
0.009727845,-116.5,32.5,2015-08-07,298.81186,0.0,0.0,0.0
0.0075565944,-116.0,32.5,2015-08-07,302.8086,0.0,0.0,0.0
0.012210345,-117.0,33.0,2015-08-07,299.3811,0.0,5.2743573,0.0
0.009132844,-116.5,33.0,2015-08-07,298.14563,0.0,0.0,0.0
0.0064653447,-116.0,33.0,2015-08-07,307.36142,0.0,8.912955,0.0
0.006492845,-115.5,33.0,2015-08-07,311.28113,0.0,7.0827675,0.0
0.006882845,-115.0,33.0,2015-08-07,311.16248,0.0,5.6817384,0.0
0.010884093,-117.0,33.5,2015-08-07,299.0587,0.0,4.974478,0.0
0.008436595,-116.5,33.5,2015-08-07,297.98297,0.0,0.0,0.0
0.007421595,-116.0,33.5,2015-08-07,308.83243,0.023104548,6.0802217,0.0
0.008516594,-115.5,33.5,2015-08-07,312.57492,2.7693462,6.7044044,0.0
0.009484095,-115.0,33.5,2015-08-07,310.80737,0.045132905,7.597854,0.0
0.011639094,-118.0,34.0,2015-08-07,298.6041,0.0,3.2398026,0.0
0.011369095,-117.5,34.0,2015-08-07,298.94092,0.0,3.6134977,1.0
0.009001595,-117.0,34.0,2015-08-07,300.73328,0.0,4.13153,0.0
0.0067390944,-116.5,34.0,2015-08-07,301.01318,0.0,0.0,0.0
0.0061565945,-116.0,34.0,2015-08-07,304.7199,0.0,5.3078427,0.0
0.008246594,-115.5,34.0,2015-08-07,310.16785,3.4335628,4.7422442,0.0
0.0099853445,-115.0,34.0,2015-08-07,311.63144,2.640385,6.711357,0.0
0.011330344,-119.0,34.5,2015-08-07,292.45544,0.0,3.6708634,0.0
0.010466595,-118.5,34.5,2015-08-07,293.96713,0.0,0.0,0.0
0.008384094,-118.0,34.5,2015-08-07,291.17712,0.0,5.1542926,0.0
0.0083915945,-117.5,34.5,2015-08-07,291.84103,0.0,5.140225,0.0
0.0066628447,-117.0,34.5,2015-08-07,296.62012,0.0,4.525961,0.0
